alpha,average_per_model_size,dataset,model_name,num_layers,num_neurons,num_nonzero_parameters,num_trainable_parameters,setting,source_tree_depth,source_tree_num_leaves,source_tree_num_nodes,total_ensemble_size
,0,diabetes,source_tree,0,57.0,0,0,single_tree,5.0,29.0,57.0,0
0.5,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
1.0,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
2.0,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
5.0,337.0,diabetes,coexplain_soft,3,58,130,337,single_tree,5.0,29.0,57.0,337
10.0,337.0,diabetes,coexplain_soft,3,58,316,337,single_tree,5.0,29.0,57.0,337
20.0,337.0,diabetes,coexplain_soft,3,58,327,337,single_tree,5.0,29.0,57.0,337
50.0,337.0,diabetes,coexplain_soft,3,58,337,337,single_tree,5.0,29.0,57.0,337
100.0,337.0,diabetes,coexplain_soft,3,58,337,337,single_tree,5.0,29.0,57.0,337
0.5,43895.0,diabetes,coexplain_soft_zero_padded,8,585,27419,43895,single_tree,5.0,29.0,57.0,43895
1.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,30619,43895,single_tree,5.0,29.0,57.0,43895
2.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,33418,43895,single_tree,5.0,29.0,57.0,43895
5.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,35913,43895,single_tree,5.0,29.0,57.0,43895
10.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,36428,43895,single_tree,5.0,29.0,57.0,43895
20.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,36541,43895,single_tree,5.0,29.0,57.0,43895
50.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,36665,43895,single_tree,5.0,29.0,57.0,43895
100.0,43895.0,diabetes,coexplain_soft_zero_padded,8,585,36617,43895,single_tree,5.0,29.0,57.0,43895
,1711.0,diabetes,djinn,5,90,998,1711,single_tree,5.0,29.0,57.0,1711
,1711.0,diabetes,djinn_sparse_fixed,5,90,189,1711,single_tree,5.0,29.0,57.0,1711
0.5,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
1.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
2.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
5.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
10.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
20.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
50.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
100.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
,339.0,diabetes,mlp,3,27,339,339,single_tree,5.0,29.0,57.0,339
,0,diabetes,source_tree,0,51.2,0,0,ensemble_10,5.0,26.1,51.2,0
0.5,302.2,diabetes,coexplain_soft,30,522,781,3022,ensemble_10,5.0,26.1,51.2,3022
1.0,302.2,diabetes,coexplain_soft,30,522,781,3022,ensemble_10,5.0,26.1,51.2,3022
2.0,302.2,diabetes,coexplain_soft,30,522,781,3022,ensemble_10,5.0,26.1,51.2,3022
5.0,302.2,diabetes,coexplain_soft,30,522,1546,3022,ensemble_10,5.0,26.1,51.2,3022
10.0,302.2,diabetes,coexplain_soft,30,522,2799,3022,ensemble_10,5.0,26.1,51.2,3022
20.0,302.2,diabetes,coexplain_soft,30,522,2990,3022,ensemble_10,5.0,26.1,51.2,3022
50.0,302.2,diabetes,coexplain_soft,30,522,3018,3022,ensemble_10,5.0,26.1,51.2,3022
100.0,302.2,diabetes,coexplain_soft,30,522,3019,3022,ensemble_10,5.0,26.1,51.2,3022
0.5,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,228520,372827,ensemble_10,5.0,26.1,51.2,372827
1.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,245476,372827,ensemble_10,5.0,26.1,51.2,372827
2.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,278768,372827,ensemble_10,5.0,26.1,51.2,372827
5.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,300675,372827,ensemble_10,5.0,26.1,51.2,372827
10.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,305623,372827,ensemble_10,5.0,26.1,51.2,372827
20.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,306528,372827,ensemble_10,5.0,26.1,51.2,372827
50.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,306864,372827,ensemble_10,5.0,26.1,51.2,372827
100.0,37282.7,diabetes,coexplain_soft_zero_padded,80,5375,306852,372827,ensemble_10,5.0,26.1,51.2,372827
,1581.7,diabetes,djinn,50,860,8823,15817,ensemble_10,5.0,26.1,51.2,15817
,1581.7,diabetes,djinn_sparse_fixed,50,860,1765,15817,ensemble_10,5.0,26.1,51.2,15817
0.5,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
1.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
2.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
5.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
10.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
20.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
50.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
100.0,302.2,diabetes,path_expansion,30,522,3022,3022,ensemble_10,5.0,26.1,51.2,3022
,301.0,diabetes,mlp,30,250,3010,3010,ensemble_10,5.0,26.1,51.2,3010
,0,diabetes,source_tree,0,61.0,0,0,single_tree,5.0,31.0,61.0,0
0.5,361.0,diabetes,coexplain_soft,3,62,91,361,single_tree,5.0,31.0,61.0,361
1.0,361.0,diabetes,coexplain_soft,3,62,91,361,single_tree,5.0,31.0,61.0,361
2.0,361.0,diabetes,coexplain_soft,3,62,91,361,single_tree,5.0,31.0,61.0,361
5.0,361.0,diabetes,coexplain_soft,3,62,91,361,single_tree,5.0,31.0,61.0,361
10.0,361.0,diabetes,coexplain_soft,3,62,332,361,single_tree,5.0,31.0,61.0,361
20.0,361.0,diabetes,coexplain_soft,3,62,342,361,single_tree,5.0,31.0,61.0,361
50.0,361.0,diabetes,coexplain_soft,3,62,359,361,single_tree,5.0,31.0,61.0,361
100.0,361.0,diabetes,coexplain_soft,3,62,359,361,single_tree,5.0,31.0,61.0,361
0.5,48689.0,diabetes,coexplain_soft_zero_padded,8,617,30422,48689,single_tree,5.0,31.0,61.0,48689
1.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,34459,48689,single_tree,5.0,31.0,61.0,48689
2.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,36646,48689,single_tree,5.0,31.0,61.0,48689
5.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,40359,48689,single_tree,5.0,31.0,61.0,48689
10.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,40783,48689,single_tree,5.0,31.0,61.0,48689
20.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,40960,48689,single_tree,5.0,31.0,61.0,48689
50.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,40940,48689,single_tree,5.0,31.0,61.0,48689
100.0,48689.0,diabetes,coexplain_soft_zero_padded,8,617,41039,48689,single_tree,5.0,31.0,61.0,48689
,1763.0,diabetes,djinn,5,92,985,1763,single_tree,5.0,31.0,61.0,1763
,1763.0,diabetes,djinn_sparse_fixed,5,92,193,1763,single_tree,5.0,31.0,61.0,1763
0.5,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
1.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
2.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
5.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
10.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
20.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
50.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
100.0,361.0,diabetes,path_expansion,3,62,361,361,single_tree,5.0,31.0,61.0,361
,379.0,diabetes,mlp,3,29,379,379,single_tree,5.0,31.0,61.0,379
,0,diabetes,source_tree,0,57.2,0,0,ensemble_10,5.0,29.1,57.2,0
0.5,338.2,diabetes,coexplain_soft,30,582,853,3382,ensemble_10,5.0,29.1,57.2,3382
1.0,338.2,diabetes,coexplain_soft,30,582,853,3382,ensemble_10,5.0,29.1,57.2,3382
2.0,338.2,diabetes,coexplain_soft,30,582,853,3382,ensemble_10,5.0,29.1,57.2,3382
5.0,338.2,diabetes,coexplain_soft,30,582,1724,3382,ensemble_10,5.0,29.1,57.2,3382
10.0,338.2,diabetes,coexplain_soft,30,582,3079,3382,ensemble_10,5.0,29.1,57.2,3382
20.0,338.2,diabetes,coexplain_soft,30,582,3302,3382,ensemble_10,5.0,29.1,57.2,3382
50.0,338.2,diabetes,coexplain_soft,30,582,3375,3382,ensemble_10,5.0,29.1,57.2,3382
100.0,338.2,diabetes,coexplain_soft,30,582,3373,3382,ensemble_10,5.0,29.1,57.2,3382
0.5,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,276506,441472,ensemble_10,5.0,29.1,57.2,441472
1.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,301270,441472,ensemble_10,5.0,29.1,57.2,441472
2.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,331281,441472,ensemble_10,5.0,29.1,57.2,441472
5.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,364311,441472,ensemble_10,5.0,29.1,57.2,441472
10.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,366907,441472,ensemble_10,5.0,29.1,57.2,441472
20.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,368604,441472,ensemble_10,5.0,29.1,57.2,441472
50.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,369054,441472,ensemble_10,5.0,29.1,57.2,441472
100.0,44147.2,diabetes,coexplain_soft_zero_padded,80,5863,369172,441472,ensemble_10,5.0,29.1,57.2,441472
,1697.8,diabetes,djinn,50,898,9373,16978,ensemble_10,5.0,29.1,57.2,16978
,1697.8,diabetes,djinn_sparse_fixed,50,898,1870,16978,ensemble_10,5.0,29.1,57.2,16978
0.5,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
1.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
2.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
5.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
10.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
20.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
50.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
100.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
,339.0,diabetes,mlp,30,270,3390,3390,ensemble_10,5.0,29.1,57.2,3390
,0,diabetes,source_tree,0,55.0,0,0,single_tree,5.0,28.0,55.0,0
0.5,325.0,diabetes,coexplain_soft,3,56,82,325,single_tree,5.0,28.0,55.0,325
1.0,325.0,diabetes,coexplain_soft,3,56,82,325,single_tree,5.0,28.0,55.0,325
2.0,325.0,diabetes,coexplain_soft,3,56,82,325,single_tree,5.0,28.0,55.0,325
5.0,325.0,diabetes,coexplain_soft,3,56,127,325,single_tree,5.0,28.0,55.0,325
10.0,325.0,diabetes,coexplain_soft,3,56,298,325,single_tree,5.0,28.0,55.0,325
20.0,325.0,diabetes,coexplain_soft,3,56,324,325,single_tree,5.0,28.0,55.0,325
50.0,325.0,diabetes,coexplain_soft,3,56,324,325,single_tree,5.0,28.0,55.0,325
100.0,325.0,diabetes,coexplain_soft,3,56,324,325,single_tree,5.0,28.0,55.0,325
0.5,41591.0,diabetes,coexplain_soft_zero_padded,8,569,25143,41591,single_tree,5.0,28.0,55.0,41591
1.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,27783,41591,single_tree,5.0,28.0,55.0,41591
2.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,31172,41591,single_tree,5.0,28.0,55.0,41591
5.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,34135,41591,single_tree,5.0,28.0,55.0,41591
10.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,34487,41591,single_tree,5.0,28.0,55.0,41591
20.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,34542,41591,single_tree,5.0,28.0,55.0,41591
50.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,34519,41591,single_tree,5.0,28.0,55.0,41591
100.0,41591.0,diabetes,coexplain_soft_zero_padded,8,569,34569,41591,single_tree,5.0,28.0,55.0,41591
,1685.0,diabetes,djinn,5,89,1039,1685,single_tree,5.0,28.0,55.0,1685
,1685.0,diabetes,djinn_sparse_fixed,5,89,182,1685,single_tree,5.0,28.0,55.0,1685
0.5,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
1.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
2.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
5.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
10.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
20.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
50.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
100.0,325.0,diabetes,path_expansion,3,56,325,325,single_tree,5.0,28.0,55.0,325
,339.0,diabetes,mlp,3,27,339,339,single_tree,5.0,28.0,55.0,339
,0,diabetes,source_tree,0,57.2,0,0,ensemble_10,5.0,29.1,57.2,0
0.5,338.2,diabetes,coexplain_soft,30,582,853,3382,ensemble_10,5.0,29.1,57.2,3382
1.0,338.2,diabetes,coexplain_soft,30,582,853,3382,ensemble_10,5.0,29.1,57.2,3382
2.0,338.2,diabetes,coexplain_soft,30,582,853,3382,ensemble_10,5.0,29.1,57.2,3382
5.0,338.2,diabetes,coexplain_soft,30,582,1483,3382,ensemble_10,5.0,29.1,57.2,3382
10.0,338.2,diabetes,coexplain_soft,30,582,3110,3382,ensemble_10,5.0,29.1,57.2,3382
20.0,338.2,diabetes,coexplain_soft,30,582,3363,3382,ensemble_10,5.0,29.1,57.2,3382
50.0,338.2,diabetes,coexplain_soft,30,582,3373,3382,ensemble_10,5.0,29.1,57.2,3382
100.0,338.2,diabetes,coexplain_soft,30,582,3372,3382,ensemble_10,5.0,29.1,57.2,3382
0.5,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,272419,441663,ensemble_10,5.0,29.1,57.2,441663
1.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,293870,441663,ensemble_10,5.0,29.1,57.2,441663
2.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,330693,441663,ensemble_10,5.0,29.1,57.2,441663
5.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,361104,441663,ensemble_10,5.0,29.1,57.2,441663
10.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,367959,441663,ensemble_10,5.0,29.1,57.2,441663
20.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,369366,441663,ensemble_10,5.0,29.1,57.2,441663
50.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,369484,441663,ensemble_10,5.0,29.1,57.2,441663
100.0,44166.3,diabetes,coexplain_soft_zero_padded,80,5863,369589,441663,ensemble_10,5.0,29.1,57.2,441663
,1697.9,diabetes,djinn,50,898,9665,16979,ensemble_10,5.0,29.1,57.2,16979
,1697.9,diabetes,djinn_sparse_fixed,50,898,1873,16979,ensemble_10,5.0,29.1,57.2,16979
0.5,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
1.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
2.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
5.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
10.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
20.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
50.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
100.0,338.2,diabetes,path_expansion,30,582,3382,3382,ensemble_10,5.0,29.1,57.2,3382
,339.0,diabetes,mlp,30,270,3390,3390,ensemble_10,5.0,29.1,57.2,3390
,0,diabetes,source_tree,0,57.0,0,0,single_tree,5.0,29.0,57.0,0
0.5,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
1.0,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
2.0,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
5.0,337.0,diabetes,coexplain_soft,3,58,137,337,single_tree,5.0,29.0,57.0,337
10.0,337.0,diabetes,coexplain_soft,3,58,300,337,single_tree,5.0,29.0,57.0,337
20.0,337.0,diabetes,coexplain_soft,3,58,326,337,single_tree,5.0,29.0,57.0,337
50.0,337.0,diabetes,coexplain_soft,3,58,337,337,single_tree,5.0,29.0,57.0,337
100.0,337.0,diabetes,coexplain_soft,3,58,337,337,single_tree,5.0,29.0,57.0,337
0.5,43713.0,diabetes,coexplain_soft_zero_padded,8,584,26721,43713,single_tree,5.0,29.0,57.0,43713
1.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,29409,43713,single_tree,5.0,29.0,57.0,43713
2.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,33235,43713,single_tree,5.0,29.0,57.0,43713
5.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,35541,43713,single_tree,5.0,29.0,57.0,43713
10.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36456,43713,single_tree,5.0,29.0,57.0,43713
20.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36487,43713,single_tree,5.0,29.0,57.0,43713
50.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36504,43713,single_tree,5.0,29.0,57.0,43713
100.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36497,43713,single_tree,5.0,29.0,57.0,43713
,1657.0,diabetes,djinn,5,89,859,1657,single_tree,5.0,29.0,57.0,1657
,1657.0,diabetes,djinn_sparse_fixed,5,89,189,1657,single_tree,5.0,29.0,57.0,1657
0.5,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
1.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
2.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
5.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
10.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
20.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
50.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
100.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
,339.0,diabetes,mlp,3,27,339,339,single_tree,5.0,29.0,57.0,339
,0,diabetes,source_tree,0,56.0,0,0,ensemble_10,5.0,28.5,56.0,0
0.5,331.0,diabetes,coexplain_soft,30,570,835,3310,ensemble_10,5.0,28.5,56.0,3310
1.0,331.0,diabetes,coexplain_soft,30,570,835,3310,ensemble_10,5.0,28.5,56.0,3310
2.0,331.0,diabetes,coexplain_soft,30,570,835,3310,ensemble_10,5.0,28.5,56.0,3310
5.0,331.0,diabetes,coexplain_soft,30,570,1616,3310,ensemble_10,5.0,28.5,56.0,3310
10.0,331.0,diabetes,coexplain_soft,30,570,3070,3310,ensemble_10,5.0,28.5,56.0,3310
20.0,331.0,diabetes,coexplain_soft,30,570,3263,3310,ensemble_10,5.0,28.5,56.0,3310
50.0,331.0,diabetes,coexplain_soft,30,570,3308,3310,ensemble_10,5.0,28.5,56.0,3310
100.0,331.0,diabetes,coexplain_soft,30,570,3307,3310,ensemble_10,5.0,28.5,56.0,3310
0.5,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,263767,427509,ensemble_10,5.0,28.5,56.0,427509
1.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,285511,427509,ensemble_10,5.0,28.5,56.0,427509
2.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,309395,427509,ensemble_10,5.0,28.5,56.0,427509
5.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,343644,427509,ensemble_10,5.0,28.5,56.0,427509
10.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,355144,427509,ensemble_10,5.0,28.5,56.0,427509
20.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,355484,427509,ensemble_10,5.0,28.5,56.0,427509
50.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,356431,427509,ensemble_10,5.0,28.5,56.0,427509
100.0,42750.9,diabetes,coexplain_soft_zero_padded,80,5764,356522,427509,ensemble_10,5.0,28.5,56.0,427509
,1666.7,diabetes,djinn,50,889,8816,16667,ensemble_10,5.0,28.5,56.0,16667
,1666.7,diabetes,djinn_sparse_fixed,50,889,1831,16667,ensemble_10,5.0,28.5,56.0,16667
0.5,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
1.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
2.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
5.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
10.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
20.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
50.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
100.0,331.0,diabetes,path_expansion,30,570,3310,3310,ensemble_10,5.0,28.5,56.0,3310
,339.0,diabetes,mlp,30,270,3390,3390,ensemble_10,5.0,28.5,56.0,3390
,0,diabetes,source_tree,0,57.0,0,0,single_tree,5.0,29.0,57.0,0
0.5,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
1.0,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
2.0,337.0,diabetes,coexplain_soft,3,58,85,337,single_tree,5.0,29.0,57.0,337
5.0,337.0,diabetes,coexplain_soft,3,58,162,337,single_tree,5.0,29.0,57.0,337
10.0,337.0,diabetes,coexplain_soft,3,58,299,337,single_tree,5.0,29.0,57.0,337
20.0,337.0,diabetes,coexplain_soft,3,58,327,337,single_tree,5.0,29.0,57.0,337
50.0,337.0,diabetes,coexplain_soft,3,58,337,337,single_tree,5.0,29.0,57.0,337
100.0,337.0,diabetes,coexplain_soft,3,58,337,337,single_tree,5.0,29.0,57.0,337
0.5,43713.0,diabetes,coexplain_soft_zero_padded,8,584,27893,43713,single_tree,5.0,29.0,57.0,43713
1.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,29513,43713,single_tree,5.0,29.0,57.0,43713
2.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,31668,43713,single_tree,5.0,29.0,57.0,43713
5.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,35868,43713,single_tree,5.0,29.0,57.0,43713
10.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36155,43713,single_tree,5.0,29.0,57.0,43713
20.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36476,43713,single_tree,5.0,29.0,57.0,43713
50.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36497,43713,single_tree,5.0,29.0,57.0,43713
100.0,43713.0,diabetes,coexplain_soft_zero_padded,8,584,36466,43713,single_tree,5.0,29.0,57.0,43713
,1657.0,diabetes,djinn,5,89,889,1657,single_tree,5.0,29.0,57.0,1657
,1657.0,diabetes,djinn_sparse_fixed,5,89,183,1657,single_tree,5.0,29.0,57.0,1657
0.5,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
1.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
2.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
5.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
10.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
20.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
50.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
100.0,337.0,diabetes,path_expansion,3,58,337,337,single_tree,5.0,29.0,57.0,337
,339.0,diabetes,mlp,3,27,339,339,single_tree,5.0,29.0,57.0,339
,0,diabetes,source_tree,0,58.8,0,0,ensemble_10,5.0,29.9,58.8,0
0.5,347.8,diabetes,coexplain_soft,30,598,877,3478,ensemble_10,5.0,29.9,58.8,3478
1.0,347.8,diabetes,coexplain_soft,30,598,877,3478,ensemble_10,5.0,29.9,58.8,3478
2.0,347.8,diabetes,coexplain_soft,30,598,877,3478,ensemble_10,5.0,29.9,58.8,3478
5.0,347.8,diabetes,coexplain_soft,30,598,1678,3478,ensemble_10,5.0,29.9,58.8,3478
10.0,347.8,diabetes,coexplain_soft,30,598,3170,3478,ensemble_10,5.0,29.9,58.8,3478
20.0,347.8,diabetes,coexplain_soft,30,598,3451,3478,ensemble_10,5.0,29.9,58.8,3478
50.0,347.8,diabetes,coexplain_soft,30,598,3474,3478,ensemble_10,5.0,29.9,58.8,3478
100.0,347.8,diabetes,coexplain_soft,30,598,3473,3478,ensemble_10,5.0,29.9,58.8,3478
0.5,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,290902,460639,ensemble_10,5.0,29.9,58.8,460639
1.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,303531,460639,ensemble_10,5.0,29.9,58.8,460639
2.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,337487,460639,ensemble_10,5.0,29.9,58.8,460639
5.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,380930,460639,ensemble_10,5.0,29.9,58.8,460639
10.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,385530,460639,ensemble_10,5.0,29.9,58.8,460639
20.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,386591,460639,ensemble_10,5.0,29.9,58.8,460639
50.0,46063.9,diabetes,coexplain_soft_zero_padded,80,5992,386844,460639,ensemble_10,5.0,29.9,58.8,460639
